query_item,recommended_item,rank,algorithm,basket_type,condition,segment_id,support,confidence,lift
35afc973633aaeb6b877ff57b2793310,99a4788cb24856965c36a24e339b6058,1,Apriori,product,all,,0.0013150734627244694,0.1895424836601307,9.166208003669302
36f60d45225e60c7da4558b070ce4b60,e53e557d5a159f5aa2c5e995dfdf244b,1,Apriori,product,all,,0.0015418102666424813,0.3090909090909091,44.26021251475797
e53e557d5a159f5aa2c5e995dfdf244b,36f60d45225e60c7da4558b070ce4b60,1,Apriori,product,all,,0.0015418102666424813,0.22077922077922077,44.26021251475797
35afc973633aaeb6b877ff57b2793310,99a4788cb24856965c36a24e339b6058,1,FP-Growth,product,all,,0.0013150734627244694,0.1895424836601307,9.166208003669302
36f60d45225e60c7da4558b070ce4b60,e53e557d5a159f5aa2c5e995dfdf244b,1,FP-Growth,product,all,,0.0015418102666424813,0.3090909090909091,44.26021251475797
e53e557d5a159f5aa2c5e995dfdf244b,36f60d45225e60c7da4558b070ce4b60,1,FP-Growth,product,all,,0.0015418102666424813,0.22077922077922077,44.26021251475797
35afc973633aaeb6b877ff57b2793310,99a4788cb24856965c36a24e339b6058,1,ECLAT-style,product,all,,0.0013150734627244694,0.1895424836601307,9.166208003669302
36f60d45225e60c7da4558b070ce4b60,e53e557d5a159f5aa2c5e995dfdf244b,1,ECLAT-style,product,all,,0.0015418102666424813,0.3090909090909091,44.26021251475797
e53e557d5a159f5aa2c5e995dfdf244b,36f60d45225e60c7da4558b070ce4b60,1,ECLAT-style,product,all,,0.0015418102666424813,0.22077922077922077,44.26021251475797
