antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
36f60d45225e60c7da4558b070ce4b60,e53e557d5a159f5aa2c5e995dfdf244b,0.004988209686196263,0.006983493560674769,0.0015418102666424813,0.3090909090909091,44.26021251475797,1.0,0.0015069751364196343,1.4372607330042866,0.9823062941337324,0.14782608695652172,0.30423201786796633,0.2649350649350649
e53e557d5a159f5aa2c5e995dfdf244b,36f60d45225e60c7da4558b070ce4b60,0.006983493560674769,0.004988209686196263,0.0015418102666424813,0.22077922077922077,44.26021251475797,1.0,0.0015069751364196343,1.2769317975693815,0.9842800578081266,0.14782608695652172,0.21687281818536946,0.2649350649350649
35afc973633aaeb6b877ff57b2793310,99a4788cb24856965c36a24e339b6058,0.006938146199891166,0.020678396517322693,0.0013150734627244694,0.1895424836601307,9.166208003669302,1.0,0.0011716037245079643,1.208356494619755,0.8971280376524831,0.049999999999999996,0.17242965593967413,0.12656948744410043
